44225351,"00080014","BQC","FIRMWARE","FATAL","2015-08-31 06:31:40.056885",1714624,"MIR-08000-7BFF1-16384","R2F-M0-N13-J24","00E5867YL1DB2266335",65,"","END_JOB,FREE_COMPUTE_BLOCK","RAS Storm Error: Firmware has detected a significant burst of similar RAS events and has compressed them.  There were 100 similar events detected for message code 00080037.","F","302592339                       ","mira"
44225356,"00080014","BQC","FIRMWARE","FATAL","2015-08-31 06:31:40.064591",1714624,"MIR-08000-7BFF1-16384","R2F-M0-N13-J28","00E5867YL1DB22663AE",65,"","END_JOB,FREE_COMPUTE_BLOCK","RAS Storm Error: Firmware has detected a significant burst of similar RAS events and has compressed them.  There were 100 similar events detected for message code 00080037.","F","302592339                       ","mira"
44225358,"00080014","BQC","FIRMWARE","FATAL","2015-08-31 06:31:40.068820",1714624,"MIR-08000-7BFF1-16384","R2F-M1-N11-J24","00E5867YL1DB2266202",65,"","END_JOB,FREE_COMPUTE_BLOCK","RAS Storm Error: Firmware has detected a significant burst of similar RAS events and has compressed them.  There were 100 similar events detected for message code 00080037.","F","302592339                       ","mira"
44225362,"00080014","BQC","FIRMWARE","FATAL","2015-08-31 06:31:40.082469",1714624,"MIR-08000-7BFF1-16384","R2F-M1-N11-J28","00E5867YL1DB226627F",65,"","END_JOB,FREE_COMPUTE_BLOCK","RAS Storm Error: Firmware has detected a significant burst of similar RAS events and has compressed them.  There were 100 similar events detected for message code 00080037.","F","302592339                       ","mira"
44225366,"00080014","BQC","FIRMWARE","FATAL","2015-08-31 06:31:40.098058",1714624,"MIR-08000-7BFF1-16384","R27-M0-N13-J04","00E5870YL1AK2095064",65,"","END_JOB,FREE_COMPUTE_BLOCK","RAS Storm Error: Firmware has detected a significant burst of similar RAS events and has compressed them.  There were 100 similar events detected for message code 00080037.","F","302592339                       ","mira"
44225368,"00080014","BQC","FIRMWARE","FATAL","2015-08-31 06:31:40.101915",1714624,"MIR-08000-7BFF1-16384","R27-M0-N13-J08","00E5870YL1AK2095062",65,"","END_JOB,FREE_COMPUTE_BLOCK","RAS Storm Error: Firmware has detected a significant burst of similar RAS events and has compressed them.  There were 100 similar events detected for message code 00080037.","F","302592339                       ","mira"
44225370,"00080014","BQC","FIRMWARE","FATAL","2015-08-31 06:31:40.879052",1714624,"MIR-08000-7BFF1-16384","R2B-M0-N08-J04","00E5870YL1AK209530A",65,"","END_JOB,FREE_COMPUTE_BLOCK","RAS Storm Error: Firmware has detected a significant burst of similar RAS events and has compressed them.  There were 100 similar events detected for message code 00080037.","F","302592339                       ","mira"
44225374,"00080014","BQC","FIRMWARE","FATAL","2015-08-31 06:31:40.885450",1714624,"MIR-08000-7BFF1-16384","R2B-M0-N08-J08","00E5870YL1AK20952F9",65,"","END_JOB,FREE_COMPUTE_BLOCK","RAS Storm Error: Firmware has detected a significant burst of similar RAS events and has compressed them.  There were 100 similar events detected for message code 00080037.","F","302592339                       ","mira"
44233912,"00090210","BQL","CTRLNET","FATAL","2015-08-31 16:58:40.211070","","MIR-08000-7BFF1-16384","R2F-M1-N01-U05","00E5792YL10G2115044","","","BQL_SPARE","A link chip did not bit align along the receiver C port:  Expected: 0xffffff0000000000 Actual: 0xfeffff0000000000. The control system will attempt to replace the failing lane(s) with spare(s).","F","302028419                       ","mira"
44234682,"000A0003","Software_Error","LINUX","FATAL","2015-08-31 18:33:42.084843","","Q2G-I0","Q2G-I0-J03","74Y9670YL1CK134306A",24,"","SOFTWARE_IN_ERROR","[BOOT] All attempts to mount  failed:  All attempts to mount 172.23.3.5: failed!","F","869225                          ","mira"
44234683,"000A0007","Software_Error","LINUX","FATAL","2015-08-31 18:33:42.087977","","Q2G-I0","Q2G-I0-J03","74Y9670YL1CK134306A",32,"","SOFTWARE_IN_ERROR","[BOOT] The specified BG Linux Distribution path is missing or invalid:  Unable to access the specified BG Linux Distribution .5_V1R2M2-6 due to previous errors.","F","869225                          ","mira"
44234816,"000A0003","Software_Error","LINUX","FATAL","2015-08-31 18:58:01.488817","","Q2G-I0","Q2G-I0-J03","74Y9670YL1CK134306A",20,"","SOFTWARE_IN_ERROR","[BOOT] All attempts to mount  failed:  All attempts to mount 172.23.3.5: failed!","F","84885517                        ","mira"
44234817,"000A0007","Software_Error","LINUX","FATAL","2015-08-31 18:58:01.491209","","Q2G-I0","Q2G-I0-J03","74Y9670YL1CK134306A",24,"","SOFTWARE_IN_ERROR","[BOOT] The specified BG Linux Distribution path is missing or invalid:  Unable to access the specified BG Linux Distribution .5_V1R2M2-6 due to previous errors.","F","84885517                        ","mira"
44236753,"00030007","Process","BGMASTER","FATAL","2015-08-31 20:08:19.575780","","","","","","","","bgmaster_server has detected a failure of bgagentd 172.23.1.44:33015","F","","mira"
44236754,"00030007","Process","BGMASTER","FATAL","2015-08-31 20:08:20.165870","","","","","","","","bgmaster_server has detected a failure of bgagentd 172.23.1.45:57417","F","","mira"
44236755,"00030007","Process","BGMASTER","FATAL","2015-08-31 20:08:20.637638","","","","","","","","bgmaster_server has detected a failure of bgagentd 172.23.1.46:54024","F","","mira"
44236756,"00030007","Process","BGMASTER","FATAL","2015-08-31 20:08:25.207414","","","","","","","","bgmaster_server has detected a failure of bgagentd 172.23.1.43:34254","F","","mira"
44237323,"00090210","BQL","CTRLNET","FATAL","2015-08-31 21:30:25.452948","","MIR-08000-7BFF1-16384","R22-M0-N13-U03","00E5792YL10G2115013","","","BQL_SPARE","A link chip did not bit align along the receiver C port:  Expected: 0xffffff0000000000 Actual: 0xfffdff0000000000. The control system will attempt to replace the failing lane(s) with spare(s).","F","134228982                       ","mira"
44237324,"00090210","BQL","CTRLNET","FATAL","2015-08-31 21:30:25.634983","","MIR-08000-7BFF1-16384","R25-M1-N08-U03","00E5789YL10G2107008","","","BQL_SPARE","A link chip did not bit align along the receiver C port:  Expected: 0xffefff0000000000 Actual: 0xfdefff0000000000. The control system will attempt to replace the failing lane(s) with spare(s).","F","134228982                       ","mira"
44237604,"00090210","BQL","CTRLNET","FATAL","2015-08-31 21:39:59.084545","","MIR-04000-77FF1-16384","R17-M0-N03-U05","00E5792YL10K2110006","","","BQL_SPARE","A link chip did not bit align along the receiver C port:  Expected: 0xffffff0000000000 Actual: 0xfff7ff0000000000. The control system will attempt to replace the failing lane(s) with spare(s).","F","621227727                       ","mira"
